"","x"
"23730","Classical monocytes"
"23731","Naive B"
"23732","CD56dim CD16bright NK"
"23733","Classical monocytes"
"23734","MAIT-NKT cells"
"23735","CD8 effector"
"23736","CD4 naive II"
"23737","Neutrophils"
"23738","Classical monocytes"
"23739","CD8 effector"
"23740","Neutrophils"
"23741","CD4 naive I"
"23742","CD8 effector"
"23743","CD56bright CD16dim NK"
"23744","Classical monocytes"
"23745","CD4 memory"
"23746","CD56dim CD16bright NK"
"23747","CD56dim CD16bright NK"
"23748","MAIT-NKT cells"
"23749","Naive B"
"23750","gdT cells"
"23751","CD56dim CD16bright NK"
"23752","Classical monocytes"
"23753","gdT cells"
"23754","gdT cells"
"23755","CD4 memory"
"23756","NK-monocyte doublets"
"23757","CD8 naive"
"23758","Memory B"
"23759","CD56dim CD16bright NK"
"23760","Naive B"
"23761","gdT cells"
"23762","Naive B"
"23763","Classical monocytes"
"23764","Classical monocytes"
"23765","Classical monocytes"
"23766","CD4 memory"
"23767","CD8 effector"
"23768","conventional DC"
"23769","CD4 and CD8 activated memory"
"23770","CD56dim CD16bright NK"
"23771","CD4 and CD8 activated memory"
"23772","CD8 effector"
"23773","CD56dim CD16bright NK"
"23774","CD4 memory"
"23775","Memory B"
"23776","CD4 naive I"
"23777","MAIT-NKT cells"
"23778","T-NK-B cell doublets"
"23779","CD56dim CD16bright NK"
"23780","CD56dim CD16bright NK"
"23781","CD56dim CD16bright NK"
"23782","gdT cells"
"23783","Memory B"
"23784","CD56bright CD16dim NK"
"23785","Naive B"
"23786","CD8 memory"
"23787","CD56dim CD16bright NK"
"23788","CD4 naive II"
"23789","CD56dim CD16bright NK"
"23790","CD4 memory"
"23791","CD56dim CD16bright NK"
"23792","CD4 naive II"
"23793","Regulatory T cells"
"23794","CD56dim CD16bright NK"
"23795","CD4 and CD8 activated memory"
"23796","NK-T doublets"
"23797","Naive B"
"23798","MAIT-NKT cells"
"23799","gdT cells"
"23800","CD8 effector"
"23801","CD56bright CD16dim NK"
"23802","CD4 naive II"
"23803","Memory B"
"23804","CD56dim CD16bright NK"
"23805","CD8 effector"
"23806","Regulatory T cells"
"23807","Platelet-bound monocytes"
"23808","CD8 effector"
"23809","Classical monocytes"
"23810","CD56dim CD16bright NK"
"23811","CD8 naive"
"23812","NK-T doublets"
"23813","NK-T doublets"
"23814","CD56dim CD16bright NK"
"23815","CD56dim CD16bright NK"
"23816","Naive B"
"23817","CD4 naive I"
"23818","NK-monocyte doublets"
"23819","Naive B"
"23820","Non classical monocytes"
"23821","CD4 naive I"
"23822","CD56dim CD16bright NK"
"23823","Naive B"
"23824","Regulatory T cells"
"23825","CD8 effector"
"23826","gdT cells"
"23827","gdT cells"
"23828","Classical monocytes"
"23829","CD4 naive II"
"23830","CD4 memory"
"23831","MAIT-NKT cells"
"23832","plasmacytoid DC"
"23833","CD56bright CD16dim NK"
"23834","MAIT-NKT cells"
"23835","Neutrophils"
"23836","gdT cells"
"23837","CD56dim CD16bright NK"
"23838","Classical monocytes"
"23839","CD8 naive"
"23840","CD8 effector"
"23841","CD4 naive I"
"23842","Memory B"
"23843","CD4 memory"
"23844","Regulatory T cells"
"23845","CD56bright CD16dim NK"
"23846","CD4 memory"
"23847","Classical monocytes"
"23848","CD8 memory"
"23849","gdT cells"
"23850","CD4 naive II"
"23851","gdT cells"
"23852","MAIT-NKT cells"
"23853","CD56dim CD16bright NK"
"23854","CD4 naive I"
"23855","Classical monocytes"
"23856","CD4 naive II"
"23857","CD4 naive II"
"23858","CD8 naive"
"23859","CD56dim CD16bright NK"
"23860","CD8 effector"
"23861","CD4 memory"
"23862","Classical monocytes"
"23863","Neutrophils"
"23864","gdT cells"
"23865","CD4 naive II"
"23866","CD56dim CD16bright NK"
"23867","Naive B"
"23868","conventional DC"
"23869","CD4 naive I"
"23870","Non classical monocytes"
"23871","NK-T doublets"
"23872","Classical monocytes"
"23873","Classical monocytes"
"23874","CD56dim CD16bright NK"
"23875","CD56dim CD16bright NK"
"23876","gdT cells"
"23877","CD4 memory"
"23878","CD56dim CD16bright NK"
"23879","CD8 naive"
"23880","CD56dim CD16bright NK"
"23881","CD56dim CD16bright NK"
"23882","CD4 memory"
"23883","NK-monocyte doublets"
"23884","Classical monocytes"
"23885","gdT cells"
"23886","Non classical monocytes"
"23887","CD4 naive I"
"23888","Memory B"
"23889","MAIT-NKT cells"
"23890","gdT cells"
"23891","CD56dim CD16bright NK"
"23892","CD56dim CD16bright NK"
"23893","CD4 naive I"
"23894","Classical monocytes"
"23895","CD8 memory"
"23896","CD8 naive"
"23897","Classical monocytes"
"23898","CD56dim CD16bright NK"
"23899","CD56dim CD16bright NK"
"23900","CD8 memory"
"23901","CD4 memory"
"23902","T-NK-B cell doublets"
"23903","MAIT-NKT cells"
"23904","CD56dim CD16bright NK"
"23905","gdT cells"
"23906","CD4 naive I"
"23907","CD8 memory"
"23908","CD4 memory"
"23909","Classical monocytes"
"23910","CD8 naive"
"23911","CD56dim CD16bright NK"
"23912","T-NK-B cell doublets"
"23913","Non classical monocytes"
"23914","CD56dim CD16bright NK"
"23915","Classical monocytes"
"23916","gdT cells"
"23917","CD56bright CD16dim NK"
"23918","Non classical monocytes"
"23919","CD56dim CD16bright NK"
"23920","CD4 memory"
"23921","Classical monocytes"
"23922","CD56dim CD16bright NK"
"23923","CD56dim CD16bright NK"
"23924","T-NK-B cell doublets"
"23925","CD8 effector"
"23926","gdT cells"
"23927","CD56dim CD16bright NK"
"23928","CD56dim CD16bright NK"
"23929","Neutrophils"
"23930","Classical monocytes"
"23931","CD4 naive I"
"23932","CD56dim CD16bright NK"
"23933","CD4 memory"
"23934","CD56dim CD16bright NK"
"23935","CD8 naive"
"23936","CD56dim CD16bright NK"
"23937","Neutrophils"
"23938","CD4 naive I"
"23939","CD8 effector"
"23940","Regulatory T cells"
"23941","Non classical monocytes"
"23942","CD4 naive I"
"23943","CD56bright CD16dim NK"
"23944","Memory B"
"23945","Naive B"
"23946","CD56dim CD16bright NK"
"23947","CD8 memory"
"23948","CD8 naive"
"23949","CD8 naive"
"23950","NK-T doublets"
"23951","gdT cells"
"23952","Neutrophils"
"23953","CD56dim CD16bright NK"
"23954","Non classical monocytes"
"23955","Naive B"
"23956","CD8 effector"
"23957","Neutrophils"
"23958","CD4 memory"
"23959","CD4 naive I"
"23960","gdT cells"
"23961","CD56dim CD16bright NK"
"23962","Non classical monocytes"
"23963","gdT cells"
"23964","MAIT-NKT cells"
"23965","CD56dim CD16bright NK"
"23966","CD56dim CD16bright NK"
"23967","CD8 effector"
"23968","conventional DC"
"23969","conventional DC"
"23970","CD56dim CD16bright NK"
"23971","CD4 memory"
"23972","CD8 memory"
"23973","Memory B"
"23974","Naive B"
"23975","gdT cells"
"23976","CD4 memory"
"23977","CD56dim CD16bright NK"
"23978","T-NK-B cell doublets"
"23979","CD4 naive II"
"23980","CD4 naive II"
"23981","Classical monocytes"
"23982","CD56dim CD16bright NK"
"23983","CD56dim CD16bright NK"
"23984","CD8 memory"
"23985","CD8 effector"
"23986","gdT cells"
"23987","CD4 naive II"
"23988","CD4 naive II"
"23989","CD56dim CD16bright NK"
"23990","MAIT-NKT cells"
"23991","CD4 naive I"
"23992","CD4 naive I"
"23993","Non classical monocytes"
"23994","CD4 naive I"
"23995","CD56dim CD16bright NK"
"23996","CD4 memory"
"23997","Memory B"
"23998","Non classical monocytes"
"23999","CD4 naive II"
"24000","CD56dim CD16bright NK"
"24001","CD4 naive I"
"24002","MAIT-NKT cells"
"24003","CD4 naive I"
"24004","gdT cells"
"24005","Naive B"
"24006","CD56dim CD16bright NK"
"24007","CD56dim CD16bright NK"
"24008","CD8 naive"
"24009","CD4 naive I"
"24010","Neutrophils"
"24011","CD4 memory"
"24012","CD4 naive II"
"24013","CD56bright CD16dim NK"
"24014","CD4 naive I"
"24015","CD56dim CD16bright NK"
"24016","Plasma cells"
"24017","Classical monocytes"
"24018","Naive B"
"24019","CD8 memory"
"24020","NK-monocyte doublets"
"24021","CD56dim CD16bright NK"
"24022","CD8 memory"
"24023","MAIT-NKT cells"
"24024","CD4 memory"
"24025","CD4 naive I"
"24026","NK-T doublets"
"24027","CD4 naive I"
"24028","CD8 effector"
"24029","Neutrophils"
"24030","Non classical monocytes"
"24031","CD4 memory"
"24032","T-NK-B cell doublets"
"24033","CD4 naive I"
"24034","CD56dim CD16bright NK"
"24035","CD8 effector"
"24036","CD8 naive"
"24037","NK-monocyte doublets"
"24038","Neutrophils"
"24039","Non classical monocytes"
"24040","Memory B"
"24041","CD56dim CD16bright NK"
"24042","CD4 naive I"
"24043","Classical monocytes"
"24044","Platelet-bound monocytes"
"24045","MAIT-NKT cells"
"24046","CD8 memory"
"24047","Classical monocytes"
"24048","CD56dim CD16bright NK"
"24049","CD56bright CD16dim NK"
"24050","CD4 naive II"
"24051","CD56dim CD16bright NK"
"24052","CD56dim CD16bright NK"
"24053","CD4 naive II"
"24054","CD4 naive I"
"24055","MAIT-NKT cells"
"24056","Classical monocytes"
"24057","Non classical monocytes"
"24058","T-NK-B cell doublets"
"24059","CD56dim CD16bright NK"
"24060","gdT cells"
"24061","CD8 effector"
"24062","Non classical monocytes"
"24063","Classical monocytes"
"24064","CD8 memory"
"24065","CD56dim CD16bright NK"
"24066","CD4 memory"
"24067","Plasma cells"
"24068","CD56dim CD16bright NK"
"24069","CD4 memory"
"24070","CD8 memory"
"24071","Non classical monocytes"
"24072","CD4 naive I"
"24073","CD4 memory"
"24074","CD8 memory"
"24075","Non classical monocytes"
"24076","Memory B"
"24077","CD56dim CD16bright NK"
"24078","Classical monocytes"
"24079","Classical monocytes"
"24080","CD4 memory"
"24081","CD8 memory"
"24082","Classical monocytes"
"24083","Proliferating T and NK cell"
"24084","CD4 naive I"
"24085","CD56dim CD16bright NK"
"24086","Classical monocytes"
"24087","CD56dim CD16bright NK"
"24088","CD56dim CD16bright NK"
"24089","CD4 memory"
"24090","CD8 effector"
"24091","CD4 and CD8 activated memory"
"24092","CD8 naive"
"24093","CD4 naive I"
"24094","Non classical monocytes"
"24095","CD4 memory"
"24096","CD8 memory"
"24097","CD8 naive"
"24098","CD4 naive II"
"24099","CD4 memory"
"24100","NK-T doublets"
"24101","CD56dim CD16bright NK"
"24102","CD56dim CD16bright NK"
"24103","MAIT-NKT cells"
"24104","Classical monocytes"
"24105","NK-monocyte doublets"
"24106","CD4 and CD8 activated memory"
"24107","CD8 naive"
"24108","CD4 naive I"
"24109","CD4 memory"
"24110","CD4 naive II"
"24111","Memory B"
"24112","CD8 memory"
"24113","CD4 naive II"
"24114","CD56dim CD16bright NK"
"24115","gdT cells"
"24116","Naive B"
"24117","Naive B"
"24118","NK-monocyte doublets"
"24119","Memory B"
"24120","CD4 memory"
"24121","CD8 effector"
"24122","Classical monocytes"
"24123","CD8 effector"
"24124","CD4 memory"
"24125","Classical monocytes"
"24126","CD56dim CD16bright NK"
"24127","CD4 memory"
"24128","CD56dim CD16bright NK"
"24129","Classical monocytes"
"24130","CD56dim CD16bright NK"
"24131","Non classical monocytes"
"24132","CD56dim CD16bright NK"
"24133","T-NK-B cell doublets"
"24134","gdT cells"
"24135","CD8 memory"
"24136","CD4 and CD8 activated memory"
"24137","CD56dim CD16bright NK"
"24138","CD8 naive"
"24139","CD4 naive I"
"24140","Neutrophils"
"24141","CD56dim CD16bright NK"
"24142","CD8 memory"
"24143","Platelet-bound monocytes"
"24144","CD56bright CD16dim NK"
"24145","CD4 naive II"
"24146","T-NK-B cell doublets"
"24147","CD4 memory"
"24148","CD56dim CD16bright NK"
"24149","Classical monocytes"
"24150","CD56dim CD16bright NK"
"24151","CD8 memory"
"24152","T-NK-B cell doublets"
"24153","CD4 naive II"
"24154","CD8 naive"
"24155","CD4 memory"
"24156","Classical monocytes"
"24157","CD56dim CD16bright NK"
"24158","CD4 memory"
"24159","CD56dim CD16bright NK"
"24160","CD56dim CD16bright NK"
"24161","CD4 memory"
"24162","CD56dim CD16bright NK"
"24163","Neutrophils"
"24164","CD8 naive"
"24165","CD56dim CD16bright NK"
"24166","CD56dim CD16bright NK"
"24167","Platelet-bound monocytes"
"24168","CD56dim CD16bright NK"
"24169","Classical monocytes"
"24170","CD4 memory"
"24171","CD8 memory"
"24172","CD56dim CD16bright NK"
"24173","CD56dim CD16bright NK"
"24174","CD8 memory"
"24175","Classical monocytes"
"24176","CD8 effector"
"24177","CD4 memory"
"24178","Memory B"
"24179","Non classical monocytes"
"24180","CD4 naive I"
"24181","CD4 naive II"
"24182","CD56dim CD16bright NK"
"24183","Classical monocytes"
"24184","CD56bright CD16dim NK"
"24185","Classical monocytes"
"24186","CD4 naive I"
"24187","CD8 memory"
"24188","Platelet-bound monocytes"
"24189","MAIT-NKT cells"
"24190","CD56bright CD16dim NK"
"24191","CD8 memory"
"24192","Platelet-bound monocytes"
"24193","CD4 naive II"
"24194","Classical monocytes"
"24195","Erythroid "
"24196","CD8 effector"
"24197","Classical monocytes"
"24198","CD8 naive"
"24199","Platelet-T cell doublets"
"24200","gdT cells"
"24201","MAIT-NKT cells"
"24202","Non classical monocytes"
"24203","NK-T doublets"
"24204","CD56dim CD16bright NK"
"24205","MAIT-NKT cells"
"24206","CD4 naive I"
"24207","CD4 memory"
"24208","NK-T doublets"
"24209","Classical monocytes"
"24210","CD56dim CD16bright NK"
"24211","CD56dim CD16bright NK"
"24212","CD56dim CD16bright NK"
"24213","CD4 memory"
"24214","Classical monocytes"
"24215","Platelet-bound monocytes"
"24216","conventional DC"
"24217","CD8 memory"
"24218","Platelet-bound monocytes"
"24219","MAIT-NKT cells"
"24220","gdT cells"
"24221","CD4 naive II"
"24222","NK-T doublets"
"24223","CD56dim CD16bright NK"
"24224","Regulatory T cells"
"24225","CD56dim CD16bright NK"
"24226","CD56dim CD16bright NK"
"24227","CD4 memory"
"24228","CD4 naive II"
"24229","CD56dim CD16bright NK"
"24230","Erythroid "
"24231","CD56bright CD16dim NK"
"24232","CD56bright CD16dim NK"
"24233","CD56dim CD16bright NK"
"24234","Non classical monocytes"
"24235","CD56dim CD16bright NK"
"24236","Classical monocytes"
"24237","gdT cells"
"24238","Classical monocytes"
"24239","Neutrophils"
"24240","CD4 memory"
"24241","MAIT-NKT cells"
"24242","CD56dim CD16bright NK"
"24243","CD56dim CD16bright NK"
"24244","CD4 memory"
"24245","NK-monocyte doublets"
"24246","CD8 effector"
"24247","gdT cells"
"24248","NK-monocyte doublets"
"24249","CD56bright CD16dim NK"
"24250","CD4 memory"
"24251","CD8 effector"
"24252","CD56dim CD16bright NK"
"24253","CD56dim CD16bright NK"
"24254","CD4 memory"
"24255","conventional DC"
"24256","CD4 naive I"
"24257","Neutrophils"
"24258","Naive B"
"24259","NK-T doublets"
"24260","Classical monocytes"
"24261","CD4 memory"
"24262","CD56dim CD16bright NK"
"24263","gdT cells"
"24264","CD56dim CD16bright NK"
"24265","CD8 effector"
"24266","Platelet-bound monocytes"
"24267","CD8 naive"
"24268","gdT cells"
"24269","Regulatory T cells"
"24270","CD56dim CD16bright NK"
"24271","Naive B"
"24272","Classical monocytes"
"24273","CD56dim CD16bright NK"
"24274","MAIT-NKT cells"
"24275","CD4 naive II"
"24276","CD4 memory"
"24277","Proliferating T and NK cell"
"24278","CD56dim CD16bright NK"
"24279","Naive B"
"24280","CD4 naive II"
"24281","CD56dim CD16bright NK"
"24282","MAIT-NKT cells"
"24283","Classical monocytes"
"24284","CD56dim CD16bright NK"
"24285","Classical monocytes"
"24286","T-NK-B cell doublets"
"24287","Classical monocytes"
"24288","CD4 memory"
"24289","CD4 memory"
"24290","CD4 memory"
"24291","CD4 and CD8 activated memory"
"24292","gdT cells"
"24293","CD8 effector"
"24294","CD56dim CD16bright NK"
"24295","CD4 memory"
"24296","CD56dim CD16bright NK"
"24297","MAIT-NKT cells"
"24298","CD56dim CD16bright NK"
"24299","CD4 naive I"
"24300","gdT cells"
"24301","CD56dim CD16bright NK"
"24302","Proliferating T and NK cell"
"24303","CD4 naive I"
"24304","conventional DC"
"24305","Classical monocytes"
"24306","Platelet-bound monocytes"
"24307","gdT cells"
"24308","CD56dim CD16bright NK"
"24309","MAIT-NKT cells"
"24310","NK-T doublets"
"24311","CD56bright CD16dim NK"
"24312","CD4 memory"
"24313","CD4 and CD8 activated memory"
"24314","Classical monocytes"
"24315","CD4 memory"
"24316","CD8 effector"
"24317","Neutrophils"
"24318","CD56dim CD16bright NK"
"24319","Memory B"
"24320","CD8 memory"
"24321","CD8 effector"
"24322","CD8 naive"
"24323","CD4 memory"
"24324","CD56dim CD16bright NK"
"24325","Neutrophils"
"24326","Memory B"
"24327","CD56bright CD16dim NK"
"24328","NK-monocyte doublets"
"24329","CD56dim CD16bright NK"
"24330","Naive B"
"24331","CD4 naive I"
"24332","CD4 naive I"
"24333","CD56dim CD16bright NK"
"24334","CD56dim CD16bright NK"
"24335","CD4 memory"
"24336","Naive B"
"24337","CD8 effector"
"24338","MAIT-NKT cells"
"24339","Classical monocytes"
"24340","Classical monocytes"
"24341","CD56dim CD16bright NK"
"24342","CD4 memory"
"24343","CD4 naive II"
"24344","T-NK-B cell doublets"
"24345","CD56dim CD16bright NK"
"24346","T-NK-B cell doublets"
"24347","Classical monocytes"
"24348","CD4 naive I"
"24349","CD4 naive I"
"24350","CD4 naive I"
"24351","Classical monocytes"
"24352","CD56dim CD16bright NK"
"24353","CD56dim CD16bright NK"
"24354","CD4 naive II"
"24355","CD56dim CD16bright NK"
"24356","CD8 effector"
"24357","CD56dim CD16bright NK"
"24358","CD4 naive I"
"24359","CD4 naive I"
"24360","Neutrophils"
"24361","CD56dim CD16bright NK"
"24362","CD8 effector"
"24363","CD56dim CD16bright NK"
"24364","Naive B"
"24365","CD56dim CD16bright NK"
"24366","Platelet-bound monocytes"
"24367","CD56dim CD16bright NK"
"24368","gdT cells"
"24369","NK-T doublets"
"24370","Naive B"
"24371","CD4 naive II"
"24372","NK-monocyte doublets"
"24373","CD56dim CD16bright NK"
"24374","CD4 naive I"
"24375","CD56dim CD16bright NK"
"24376","CD4 memory"
"24377","CD8 naive"
"24378","CD4 memory"
"24379","Naive B"
"24380","CD4 memory"
"24381","NK-monocyte doublets"
"24382","CD4 naive I"
"24383","CD8 effector"
"24384","CD56dim CD16bright NK"
"24385","CD56dim CD16bright NK"
"24386","CD8 effector"
"24387","NK-monocyte doublets"
"24388","CD56dim CD16bright NK"
"24389","CD4 memory"
"24390","CD56dim CD16bright NK"
"24391","Non classical monocytes"
"24392","Classical monocytes"
"24393","CD56dim CD16bright NK"
"24394","T-NK-B cell doublets"
"24395","CD56bright CD16dim NK"
"24396","CD8 naive"
"24397","CD4 memory"
"24398","Classical monocytes"
"24399","Naive B"
"24400","CD56dim CD16bright NK"
"24401","CD4 naive I"
"24402","CD8 memory"
"24403","CD56dim CD16bright NK"
"24404","CD4 memory"
"24405","CD56dim CD16bright NK"
"24406","CD8 memory"
"24407","conventional DC"
"24408","CD4 naive II"
"24409","CD8 memory"
"24410","Proliferating T and NK cell"
"24411","CD4 naive II"
"24412","Non classical monocytes"
"24413","T-NK-B cell doublets"
"24414","Neutrophils"
"24415","Classical monocytes"
"24416","CD8 effector"
"24417","CD8 naive"
"24418","CD4 naive I"
"24419","Naive B"
"24420","Classical monocytes"
"24421","gdT cells"
"24422","CD4 naive II"
"24423","CD56dim CD16bright NK"
"24424","Platelet-T cell doublets"
"24425","CD4 memory"
"24426","CD4 naive I"
"24427","Non classical monocytes"
"24428","Platelet-bound monocytes"
"24429","Classical monocytes"
"24430","Regulatory T cells"
"24431","NK-T doublets"
"24432","CD4 memory"
"24433","gdT cells"
"24434","CD4 naive I"
"24435","CD4 naive I"
"24436","Non classical monocytes"
"24437","Platelet-bound monocytes"
"24438","CD4 naive II"
"24439","Naive B"
"24440","MAIT-NKT cells"
"24441","CD8 effector"
"24442","CD4 memory"
"24443","CD4 naive I"
"24444","CD4 memory"
"24445","CD56bright CD16dim NK"
"24446","CD8 effector"
"24447","NK-T doublets"
"24448","Classical monocytes"
"24449","CD56dim CD16bright NK"
"24450","CD4 naive II"
"24451","Naive B"
"24452","CD56dim CD16bright NK"
"24453","CD4 memory"
"24454","CD4 naive I"
"24455","Classical monocytes"
"24456","Naive B"
"24457","Memory B"
"24458","Naive B"
"24459","CD56dim CD16bright NK"
"24460","CD8 naive"
"24461","CD4 naive II"
"24462","CD56dim CD16bright NK"
"24463","CD4 naive II"
"24464","Classical monocytes"
"24465","CD56dim CD16bright NK"
"24466","plasmacytoid DC"
"24467","CD4 naive II"
"24468","CD56dim CD16bright NK"
"24469","CD56dim CD16bright NK"
"24470","Non classical monocytes"
"24471","CD4 naive I"
"24472","CD8 effector"
"24473","CD4 naive II"
"24474","CD56dim CD16bright NK"
"24475","Classical monocytes"
"24476","CD8 effector"
"24477","CD56dim CD16bright NK"
"24478","Non classical monocytes"
"24479","T-NK-B cell doublets"
"24480","gdT cells"
"24481","Non classical monocytes"
"24482","Classical monocytes"
"24483","Classical monocytes"
"24484","CD4 naive I"
"24485","Classical monocytes"
"24486","CD56dim CD16bright NK"
"24487","NK-T doublets"
"24488","CD56dim CD16bright NK"
"24489","Classical monocytes"
"24490","CD56dim CD16bright NK"
"24491","Proliferating T and NK cell"
"24492","conventional DC"
"24493","Memory B"
"24494","CD4 memory"
"24495","CD4 memory"
"24496","Plasma cells"
"24497","Classical monocytes"
"24498","CD56dim CD16bright NK"
"24499","CD4 naive II"
"24500","NK-monocyte doublets"
"24501","gdT cells"
"24502","CD56bright CD16dim NK"
"24503","Classical monocytes"
"24504","CD8 effector"
"24505","CD56dim CD16bright NK"
"24506","Neutrophils"
"24507","CD56dim CD16bright NK"
"24508","Classical monocytes"
"24509","CD8 effector"
"24510","CD56dim CD16bright NK"
"24511","CD56dim CD16bright NK"
"24512","Classical monocytes"
"24513","Platelet-T cell doublets"
"24514","CD56dim CD16bright NK"
"24515","CD4 naive I"
"24516","CD4 naive II"
"24517","CD56dim CD16bright NK"
"24518","MAIT-NKT cells"
"24519","CD8 effector"
"24520","Non classical monocytes"
"24521","CD56dim CD16bright NK"
"24522","MAIT-NKT cells"
"24523","CD4 naive I"
"24524","Classical monocytes"
"24525","Neutrophils"
"24526","CD56dim CD16bright NK"
"24527","Classical monocytes"
"24528","CD4 memory"
"24529","CD56dim CD16bright NK"
"24530","CD4 memory"
"24531","Naive B"
"24532","CD4 naive I"
"24533","Classical monocytes"
"24534","Non classical monocytes"
"24535","CD4 memory"
"24536","CD4 and CD8 activated memory"
"24537","CD4 memory"
"24538","CD8 memory"
"24539","Classical monocytes"
"24540","Plasma cells"
"24541","CD4 naive I"
"24542","CD4 and CD8 activated memory"
"24543","Proliferating T and NK cell"
"24544","CD4 naive I"
"24545","CD4 memory"
"24546","CD8 memory"
"24547","CD4 naive I"
"24548","gdT cells"
"24549","Naive B"
"24550","Non classical monocytes"
"24551","Erythroid "
"24552","CD4 naive II"
"24553","CD4 naive II"
"24554","Naive B"
"24555","MAIT-NKT cells"
"24556","CD56dim CD16bright NK"
"24557","T-NK-B cell doublets"
"24558","CD8 memory"
"24559","Proliferating T and NK cell"
"24560","gdT cells"
"24561","MAIT-NKT cells"
"24562","Naive B"
"24563","NK-T doublets"
"24564","CD56dim CD16bright NK"
"24565","CD56dim CD16bright NK"
"24566","CD56bright CD16dim NK"
"24567","Classical monocytes"
"24568","MAIT-NKT cells"
"24569","gdT cells"
"24570","CD56dim CD16bright NK"
"24571","Naive B"
"24572","CD4 and CD8 activated memory"
"24573","CD8 effector"
"24574","Platelet-bound monocytes"
"24575","CD56dim CD16bright NK"
"24576","CD8 memory"
"24577","Neutrophils"
"24578","Naive B"
"24579","MAIT-NKT cells"
"24580","CD4 memory"
"24581","CD56dim CD16bright NK"
"24582","Non classical monocytes"
"24583","CD56dim CD16bright NK"
"24584","T-NK-B cell doublets"
"24585","CD4 memory"
"24586","CD8 memory"
"24587","CD56dim CD16bright NK"
"24588","CD56bright CD16dim NK"
"24589","Classical monocytes"
"24590","CD4 memory"
"24591","Regulatory T cells"
"24592","CD56dim CD16bright NK"
"24593","CD8 naive"
"24594","T-NK-B cell doublets"
"24595","CD4 naive II"
"24596","Memory B"
"24597","CD4 memory"
"24598","NK-T doublets"
"24599","Memory B"
"24600","NK-T doublets"
"24601","Neutrophils"
"24602","CD8 naive"
"24603","CD4 memory"
"24604","T-NK-B cell doublets"
"24605","gdT cells"
"24606","CD56dim CD16bright NK"
"24607","CD4 memory"
"24608","Platelet-bound monocytes"
"24609","Non classical monocytes"
"24610","CD56dim CD16bright NK"
"24611","CD56dim CD16bright NK"
"24612","MAIT-NKT cells"
"24613","CD56dim CD16bright NK"
"24614","CD8 memory"
"24615","CD4 memory"
"24616","Non classical monocytes"
"24617","CD4 naive I"
"24618","Classical monocytes"
"24619","Proliferating T and NK cell"
"24620","Naive B"
"24621","CD4 memory"
"24622","CD56dim CD16bright NK"
"24623","Classical monocytes"
"24624","Classical monocytes"
"24625","CD4 naive I"
"24626","MAIT-NKT cells"
"24627","CD4 memory"
"24628","CD4 naive II"
"24629","CD4 naive II"
"24630","CD4 naive I"
"24631","T-NK-B cell doublets"
"24632","CD56dim CD16bright NK"
"24633","CD56dim CD16bright NK"
"24634","MAIT-NKT cells"
"24635","Naive B"
"24636","Classical monocytes"
"24637","CD8 naive"
"24638","Memory B"
"24639","Classical monocytes"
"24640","CD4 memory"
"24641","Classical monocytes"
"24642","Neutrophils"
"24643","gdT cells"
"24644","CD8 effector"
"24645","CD8 effector"
"24646","CD8 effector"
"24647","Classical monocytes"
"24648","CD4 naive II"
"24649","T-NK-B cell doublets"
"24650","CD4 naive I"
"24651","Naive B"
"24652","CD56dim CD16bright NK"
"24653","gdT cells"
"24654","CD4 naive I"
"24655","Non classical monocytes"
"24656","CD56dim CD16bright NK"
"24657","CD56dim CD16bright NK"
"24658","MAIT-NKT cells"
"24659","CD4 naive I"
"24660","CD56dim CD16bright NK"
"24661","NK-T doublets"
"24662","CD56dim CD16bright NK"
"24663","gdT cells"
"24664","CD4 naive II"
"24665","CD56dim CD16bright NK"
"24666","Non classical monocytes"
"24667","CD4 naive II"
"24668","CD8 effector"
"24669","MAIT-NKT cells"
"24670","CD8 effector"
"24671","Classical monocytes"
"24672","CD8 memory"
"24673","CD8 effector"
"24674","Classical monocytes"
"24675","CD56dim CD16bright NK"
"24676","CD56dim CD16bright NK"
"24677","CD4 memory"
"24678","gdT cells"
"24679","CD56bright CD16dim NK"
"24680","CD4 memory"
"24681","Classical monocytes"
"24682","Classical monocytes"
"24683","gdT cells"
"24684","Naive B"
"24685","CD8 memory"
"24686","CD4 naive I"
"24687","CD56bright CD16dim NK"
"24688","CD56dim CD16bright NK"
"24689","CD4 memory"
"24690","CD8 effector"
"24691","CD4 memory"
"24692","CD8 naive"
"24693","CD56dim CD16bright NK"
"24694","CD56dim CD16bright NK"
"24695","CD56dim CD16bright NK"
"24696","MAIT-NKT cells"
"24697","CD4 memory"
"24698","CD56dim CD16bright NK"
"24699","CD4 naive II"
"24700","Naive B"
"24701","Classical monocytes"
"24702","CD56dim CD16bright NK"
"24703","CD4 naive I"
"24704","Platelet-T cell doublets"
"24705","Neutrophils"
"24706","CD4 naive I"
"24707","CD4 memory"
"24708","CD56dim CD16bright NK"
"24709","CD56dim CD16bright NK"
"24710","CD56dim CD16bright NK"
"24711","Naive B"
"24712","Neutrophils"
"24713","CD56dim CD16bright NK"
"24714","CD4 naive I"
"24715","CD56dim CD16bright NK"
"24716","Platelet-bound monocytes"
"24717","Naive B"
"24718","CD4 memory"
"24719","CD56dim CD16bright NK"
"24720","Platelet-T cell doublets"
"24721","CD56bright CD16dim NK"
"24722","Regulatory T cells"
"24723","CD56dim CD16bright NK"
